"","idDisp","speed","at"
"1","7D03FA3475165187CAC76AC5FAB84F6ABFEFA2CA",116.181367417543,1444403586.22
"2","BE8D87EF037736DED4F550E4E23A20A68B05A8C9",102.83605097582,1444404979.605
"3","83B7BF91CB8E9C99FCB665357DA07AFEE4C6A84B",102.94816794856,1444404989.111
"4","183D25070470F6B27A27D3A50BC08BBF52BE3E24",81.3844068963525,1444407669.198
"5","02B9D786DDB955D87A7509A9A83A749AAE798AC9",99.9190140499768,1444473769.095
"6","81C23EBDE5F79E0766F0601FD934F6629643F505",107.192419963501,1444488508.315
"7","ED881D882B85C65433F487B13D3FE6C4BD68ABF4",124.392153669175,1444497179.177
"8","FCEB4C0296B45C372953CF67B855C05FC934A04B",10.2537868185612,1444497699.102
"9","E73785BFC7C88E3F11E0409AED7F007190BEA8F0",131.313348426379,1444498397.957
"10","1F986F43895B2C3CD5C3777AFEB527845EF7FB33",102.086287221424,1444499513.697
"11","F0B0572C78A6B165133F1737CDE580C6D7A3FFDD",101.452440645209,1444499525.647
"12","BF0435C014FE117DAA64BD7B338BC2C10734A93B",101.694145778699,1444523286.957
"13","86BB56DD2675385DD9C2B28B5CBAC04C0628F496",108.38785432438,1444525907.812
"14","F50B25CCB9BCDF5794F2BF55042310CEA5DC6EC4",105.455656315205,1444565391.523
"15","6E860C028363DCD429FCB3B820A69CE7FD7A6BC7",108.580323044658,1444569606.355
"16","6E587952B19155EB846BD64EC5210535449C6D91",92.1427298161676,1444579953.762
"17","843CE38795814D54CE974BF14B583D2CE608AA0D",91.7090639107328,1444579965.309
"18","5992B30BC2913DDC36EBDDD37C01015CFB4369A6",107.055351226928,1444597718.476
"19","E4318030022050DF47B0F9553A4FF89BFA588FB2",105.901931449406,1444597739.519
"20","4DAD1155FE747CA5FF5F4488B5929F2527F4F347",125.898730213537,1444648555.428
"21","DF0EB114C600C3A0FD37EF04024B46791A6EE239",117.459518418324,1444649675.723
"22","2B3ED20482218A5C0D48F7DDF0F8B6F7580580C7",134.670868002246,1444660169.535
"23","57A11C731CEE6B99F0B61E6F40EECEB946DF4144",84.2320945141471,1444660326.765
"24","A8AD52DEF6342B4AAF4A87FA7652B81896685705",80.3614030860034,1444660442.016
"25","E246A0CC0B5108AD043F0C5482AA7FD3DCA77B63",132.707187115585,1444666857.045
"26","ED2EB0C89ADE84D016870ECDF78620C6180F4B55",123.910253575953,1444668376.125
"27","C531149F37BE7E40525FC34FFEAAEC454B10FC55",117.940119647853,1444670017.599
"28","DBBB2465F0B86892387F33DD9F6AD5FDA7F3131B",105.734191795223,1444671319.342
"29","521E25932E09450894A6E53443C66021588D8F7D",108.190086112504,1444672111.098
"30","D8611E928699FAA90E917765FFD4D24DDEEB55C8",105.813052062132,1444677660.503
"31","429B561EDE9D43061DE4827E99227DA333C2BF69",107.495118462372,1444680544.766
"32","C47DD4C982A323FF1072B2A30CAE42D6B71606D9",107.381177612163,1444680545.095
"33","A68CC789932A26DC9BB67A7A0A446D55A1F6010C",43.7400996260505,1444733922.375
"34","170C52C6CB51967E0A9EADCEBB72D5505A9B2C32",112.252755786781,1444733981.707
"35","F03CB72AE096DB76540983A2D458C16AF24C5C34",107.110523609921,1444738340.049
"36","51E28D044AB60F75185A1341FF1DBB7F54B55341",106.760604707424,1444738346.257
"37","045A3211541F782E836E06B01F9B53F8A3D0C47F",35.0616439707932,1444738971.517
"38","3A5602BA3F32F3291BEB48B85CEE44F713369310",30.2948427536115,1444748121.153
"39","606EFE7D3031F4E5326E52A875B2DD26517919DE",103.321721596267,1444752038.825
"40","E8585601DD11D32B28278ED33641978D6188A338",5.74593329860442,1444754799.999
"41","30D952ED7CCD3670AF812BA6489ECAFAB2A83E9D",97.6411146587465,1444766202.99
"42","1C04BC21189F452F68111903C43B99C906C82D12",97.5650833167752,1444766203.529
"43","B0B7800207FF828EB982DE9F67B0A90449221D67",103.767971521253,1444786903.032
"44","8D6678580E07873CBDC0AA4FF7C182843A21C2F0",17.7790414380333,1444820034.526
"45","75650A81AFAAC9D98590DBEBDC07EB27B1AACF9D",81.0387756084982,1444830376.526
"46","15AF5BD5A7534C3321C781BDE50B7522B6B42E49",49.0284892977411,1444842961.743
"47","72B785E02280CA3A1E8C0BAE5A19DA8E6CC5B53D",123.754626988785,1444845493.395
"48","4C339379F2BF08AE7B460A345F9CF3F17A914201",109.756754856563,1444897661.532
"49","3F781CF9C8DD850E2D9367DD5C9D4C32BBD86DF4",125.740738313242,1444898346.091
"50","C0F3658C3E522B095D846E608110D1CE46EA3219",106.651092220162,1444899928.559
"51","16AF401A3F41E1150D8AF39C165EDD65E4FD7E9C",39.9919381328493,1444909215.95
"52","D3610E1270F977FD228C53CBF54C64EFB03B5044",39.9519229335559,1444909220.538
"53","7737A6AA226F55E0D8CBE8B87EFC0633C52560FF",44.8244243297992,1444913802.966
"54","F8908D571DFC34E39F6847FD9A69767E48FC392C",44.8653438798531,1444913803.028
"55","474C8C875ADE390C4E46EEAD67CB2D304C49C849",40.3430600934726,1444916555.043
"56","5C7D0DEC95809981B47C9AB726D7F1449021DC3D",40.1743038685024,1444916575.436
"57","12BDC0CCCAE85A274A5A23D5F811E6B4BB797918",79.6430285659805,1444919552.052
"58","7E86381FC0A2539A3FE533C774841AA7F119ED68",100.872073091221,1444938869.167
"59","5F4614CC5031A1D1BE7D51F8B837C4EC545065B1",110.183562753402,1444982940.917
"60","3F81C7DD1AF5C8B786ABF157DF7620CFEAAE4720",91.1447619366349,1444985476.944
"61","C0F4EC65F38C2031B34DC53FA77392600D1CE264",102.516797551765,1444990688.74
"62","1F5147FC4F65F9DB735252574914D330E157B5EE",101.508887314951,1444990704.239
"63","E3C837D2D800B3EC8227AD160702B4C1A6F3F4BA",116.159611143022,1444996745.286
"64","FDA9D8BE5A5E8498D41F0EFCC26016B6A30A3DF5",107.575882083566,1444997483.115
"65","B1DB288D5D6582E4B0CBF6486EC2120DFB3B314F",102.664646647177,1444997817.378
"66","1B2752965352676721DDB3CAB10DE82410EDF010",110.859806885478,1445003509.388
"67","047337CB4A85C12E4B1DC87E945244DE0D2081C1",74.718471472974,1445006067.352
"68","3B8DE1F15A1728A83A35DB5DD3CC5FAFD339D597",101.570258054767,1445007041.26
"69","9FEF93E91AE8BCA85F78B37B73764CF475B36AAA",101.496877567087,1445007042.694
"70","D03B6054DFA1653AF615187A4EB861347BDB142A",108.864050073314,1445012267.857
"71","74953C79BF6E9BC4CAC8D2B2863CDA2F76E016ED",113.714242200571,1445016241.279
"72","3FAB4253B795282DF6784CF4405F58069714BADC",96.7660646787064,1445017080.384
"73","432832D3550EE165DE9FEFAB7CFEF1D6FA87DC15",84.2546244971858,1445017080.608
"74","BF5FB40EAA875445E7103889DD6121D8604EACB5",101.278541109155,1445017801.25
"75","812D98B6C723DBDA4CC5014F364F357377F5954E",119.284647127679,1445023421.917
"76","FAC4EBF93B69DFC52F614779AFF1A03183E4FD54",98.2859917566652,1445061908.89
"77","CD4D435C1E3646FDA7FC45746E4AF3380CADB01D",18.6513708158363,1445062095.382
"78","8194E99A45B9DB81036F7805DBC03317D0D6F5CA",104.731516397647,1445068324.569
"79","666FE75C0C9D3B0E63F781DB9C8F87E14C51704B",102.36823009786,1445070950.505
"80","CD42790925E69D457052BE1366FA902FA114E61C",95.6087326390642,1445073972.104
"81","0A7FDB090356102BD12B0367B6AC46769D5CCECB",93.5699439926358,1445075256.229
"82","2774BB50E83BF587AA0773E4E722E3F72F45B15B",126.127862118569,1445077828.384
"83","F3CF35EA2E6A8E71ADD4ED57E9921570A8C19DFA",100.795010648126,1445086241.203
"84","5C30F593EC4CEEED1DF59CCCE98A12F4635D20A0",6.57973195816854,1445097909.54
"85","3484A26FD5AC494E521F2AFEC488A7BA066CB5E2",127.554006406737,1445099551.868
"86","C1047BA67EEA6A505B2E89084D828187B11E35FB",88.6241106807754,1445104955.075
"87","DC15F1CA8E102A9E021C7923711F53FA4AF53288",93.1513862565629,1445104957.596
"88","633251FF6A26DA9FE59FB4A4BC3EFDABCF6E7A7C",9.39701945744362,1445104957.611
"89","540B14A099E4456FDD25307737D3277ACA7D502B",102.211437745386,1445169902.786
"90","56CCCFB9407DD9DF6283B05924B6AED222E28849",96.461268602209,1445175211.144
"91","09124F9C19C9ED039D44639413F7FE23085BFF6D",100.502161841084,1445198165.141
"92","C4B1D0CAC16301BF2B32A068F22232312E919A78",97.284620248257,1445199187.825
"93","7FDC8E31AFB6F85134FA2F4F3BE3F6FD4126B875",100.997905391087,1445219369.88
"94","AD2219342FF84878A6ABD0A6B528405D02290900",87.6693647310086,1445230311.604
"95","3D73958E2CFD8D15A3DB008B54873FC74DA69ABE",80.6893173144978,1445235111.523
"96","F9822E9FF28F9BDA7D39AAFC74ED478B4AE42BEC",107.295966025122,1445246694.631
