"UNIX_time","1011","1012","1021","1022","1031","1032","1041","1042","1051","1052","1061","1062"
1441716816,0.0684000015258789,0,0,0,0,0,0,0,0,0,0,0
1441716876,0.140116663773854,0,0,0,0,0,0,0,0,0,0,0
1441716936,0,0,0,0,0,0,0,0,0,0,0,0
1441716996,0,0,0,0,0,0,0,0,0,0,0,0
1441717056,0.00341666936874388,0,0,0,0,0,0,0,0,0,0,0
1441717116,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441717176,0.00688333908716835,0,0,0,0,0,0,0,0,0,0,0
1441717236,0,0,0,0,0,0,0,0,0,0,0,0
1441717296,0,0,0,0,0,0,0,0,0,0,0,0
1441717356,0,0,0,0,0,0,0,0,0,0,0,0
1441717416,0.00343333482742308,0,0,0,0,0,0,0,0,0,0,0
1441717476,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0
1441717536,0.788966663678488,0,0,0,0,0,0,0,0,0,0,0
1441717596,0.00541666746139525,0,0,0,0,0,0,0,0,0,0,0
1441717656,0.00191666682561238,0,0,0,0,0,0,0,0,0,0,0
1441717716,0,0,0,0,0,0,0,0,0,0,0,0
1441717776,0,0,0,0,0,0,0,0,0,0,0,0
1441717836,0.00369999806086222,0,0,0,0,0,0,0,0,0,0,0
1441717896,0.0052999973297119,0,0,0,0,0,0,0,0,0,0,0
1441717956,0.00346666574478148,0,0,0,0,0,0,0,0,0,0,0
1441718016,0,0,0,0,0,0,0,0,0,0,0,0
1441718076,0,0,0,0,0,0,0,0,0,0,0,0
1441718136,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441718196,0.00506666898727415,0,0,0,0,0,0,0,0,0,0,0
1441718256,0,0,0,0,0,0,0,0,0,0,0,0
1441718316,0,0,0,0,0,0,0,0,0,0,0,0
1441718376,0,0,0,0,0,0,0,0,0,0,0,0
1441718436,0,0,0,0,0,0,0,0,0,0,0,0
1441718496,0,0,0,0,0,0,0,0,0,0,0,0
1441718556,0.00366666714350382,0,0,0,0,0,0,0,0,0,0,0
1441718616,0,0,0,0,0,0,0,0,0,0,0,0
1441718676,0,0,0,0,0,0,0,0,0,0,0,0
1441718736,0.593116664886475,0,0,0,0,0,0,0,0,0,0,0
1441718796,0.00365000168482462,0,0,0,0,0,0,0,0,0,0,0
1441718856,0.377149999141693,0,0,0,0,0,0,0,0,0,0,0
1441718916,0,0,0,0,0,0,0,0,0,0,0,0
1441718976,0,0,0,0,0,0,0,0,0,0,0,0
1441719036,0,0,0,0,0,0,0,0,0,0,0,0
1441719096,0,0,0,0,0,0,0,0,0,0,0,0
1441719156,0,0,0,0,0,0,0,0,0,0,0,0
1441719216,0,0,0,0,0,0,0,0,0,0,0,0
1441719276,0.604199997584024,0,0,0,0,0,0,0,0,0,0,0
1441719336,0.00735000371932922,0,0,0,0,0,0,0,0,0,0,0
1441719396,0,0,0,0,0,0,0,0,0,0,0,0
1441719456,0,0,0,0,0,0,0,0,0,0,0,0
1441719516,0,0,0,0,0,0,0,0,0,0,0,0
1441719576,0.00373333692550658,0,0,0,0,0,0,0,0,0,0,0
1441719636,0.0033999999364217,0,0,0,0,0,0,0,0,0,0,0
1441719696,0.209016660849254,0,0,0,0,0,0,0,0,0,0,0
1441719756,0.816666666666667,0,0,0,0,0,0,0,0,0,0,0
1441719816,1,0,0,0,0,0,0,0,0,0,0,0
1441719876,0.386716663837437,0,0,0,0,0,0,0,0,0,0,0
1441719936,0,0,0,0,0,0,0,0,0,0,0,0
1441719996,0.20171666542689,0,0,0,0,0,0,0,0,0,0,0
1441720056,0.00408333142598505,0,0,0,0,0,0,0,0,0,0,0
1441720116,0,0,0,0,0,0,0,0,0,0,0,0
1441720176,0.38076666990916,0,0,0,0,0,0,0,0,0,0,0
1441720236,0.00176666577657063,0,0,0,0,0,0,0,0,0,0,0
1441720296,0.35,0,0,0,0,0,0,0,0,0,0,0
1441720356,1,0,0,0,0,0,0,0,0,0,0,0
1441720416,0.5618833343188,0,0,0,0,0,0,0,0,0,0,0
1441720476,0.00178333520889282,0,0,0,0,0,0,0,0,0,0,0
1441720536,0.392900002002716,0,0,0,0,0,0,0,0,0,0,0
1441720596,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441720656,0,0,0,0,0,0,0,0,0,0,0,0
1441720716,0.204916671911876,0,0,0,0,0,0,0,0,0,0,0
1441720776,0.00213333368301392,0,0,0,0,0,0,0,0,0,0,0
1441720836,0.00375000238418578,0,0,0,0,0,0,0,0,0,0,0
1441720896,0,0,0,0,0,0,0,0,0,0,0,0
1441720956,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441721016,0,0,0,0,0,0,0,0,0,0,0,0
1441721076,0.0018666664759318,0,0,0,0,0,0,0,0,0,0,0
1441721136,0.25,0,0,0,0,0,0,0,0,0,0,0
1441721196,1,0,0,0,0,0,0,0,0,0,0,0
1441721256,0.319416666030883,0,0,0,0,0,0,0,0,0,0,0
1441721316,0,0,0,0,0,0,0,0,0,0,0,0
1441721376,0.394616663455963,0,0,0,0,0,0,0,0,0,0,0
1441721436,0,0,0,0,0,0,0,0,0,0,0,0
1441721496,0,0,0,0,0,0,0,0,0,0,0,0
1441721556,0.203166667620342,0,0,0,0,0,0,0,0,0,0,0
1441721616,0.00180000066757202,0,0,0,0,0,0,0,0,0,0,0
1441721676,0.0033999999364217,0,0,0,0,0,0,0,0,0,0,0
1441721736,0,0,0,0,0,0,0,0,0,0,0,0
1441721796,0,0,0,0,0,0,0,0,0,0,0,0
1441721856,0.0033999999364217,0,0,0,0,0,0,0,0,0,0,0
1441721916,0.00364999771118163,0,0,0,0,0,0,0,0,0,0,0
1441721976,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441722036,0,0,0,0,0,0,0,0,0,0,0,0
1441722096,0.3,0,0,0,0,0,0,0,0,0,0,0
1441722156,0.082083332538605,0,0,0,0,0,0,0,0,0,0,0
1441722216,0.0018500010172526,0,0,0,0,0,0,0,0,0,0,0
1441722276,0,0,0,0,0,0,0,0,0,0,0,0
1441722336,0,0,0,0,0,0,0,0,0,0,0,0
1441722396,0.208483326435088,0,0,0,0,0,0,0,0,0,0,0
1441722456,0.58473333120346,0,0,0,0,0,0,0,0,0,0,0
1441722516,0,0,0,0,0,0,0,0,0,0,0,0
1441722576,0,0,0,0,0,0,0,0,0,0,0,0
1441722636,0.0034333308537801,0,0,0,0,0,0,0,0,0,0,0
1441722696,0.00348333517710367,0,0,0,0,0,0,0,0,0,0,0
1441722756,0.203533335526784,0,0,0,0,0,0,0,0,0,0,0
1441722816,0.316666666666667,0,0,0,0,0,0,0,0,0,0,0
1441722876,1,0,0,0,0,0,0,0,0,0,0,0
1441722936,0.381916666030883,0,0,0,0,0,0,0,0,0,0,0
1441722996,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441723056,0.409216666221619,0,0,0,0,0,0,0,0,0,0,0
1441723116,1.23333333333333,0,0,0,0,0,0,0,0,0,0,0
1441723176,2,0,0,0,0,0,0,0,0,0,0,0
1441723236,0.372750000158951,0,0,0,0,0,0,0,0,0,0,0
1441723296,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441723356,0.003766663869222,0,0,0,0,0,0,0,0,0,0,0
1441723416,0,0,0,0,0,0,0,0,0,0,0,0
1441723476,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441723536,0.207733329137167,0,0,0,0,0,0,0,0,0,0,0
1441723596,0.00168333450953165,0,0,0,0,0,0,0,0,0,0,0
1441723656,0,0,0,0,0,0,0,0,0,0,0,0
1441723716,0,0,0,0,0,0,0,0,0,0,0,0
1441723776,0,0,0,0,0,0,0,0,0,0,0,0
1441723836,0.0052999973297119,0,0,0,0,0,0,0,0,0,0,0
1441723896,0.0034166653951009,0,0,0,0,0,0,0,0,0,0,0
1441723956,0,0,0,0,0,0,0,0,0,0,0,0
1441724016,0,0,0,0,0,0,0,0,0,0,0,0
1441724076,0,0,0,0,0,0,0,0,0,0,0,0
1441724136,0.00341666936874388,0,0,0,0,0,0,0,0,0,0,0
1441724196,0.00191666682561238,0,0,0,0,0,0,0,0,0,0,0
1441724256,0.70171666542689,0,0,0,0,0,0,0,0,0,0,0
1441724316,0.94553333123525,0,0,0,0,0,0,0,0,0,0,0
1441724376,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441724436,0.00196666717529297,0,0,0,0,0,0,0,0,0,0,0
1441724496,0.204733331998189,0,0,0,0,0,0,0,0,0,0,0
1441724556,0,0,0,0,0,0,0,0,0,0,0,0
1441724616,0,0,0,0,0,0,0,0,0,0,0,0
1441724676,0.396233332157134,0,0,0,0,0,0,0,0,0,0,0
1441724736,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441724796,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441724856,0,0,0,0,0,0,0,0,0,0,0,0
1441724916,0,0,0,0,0,0,0,0,0,0,0,0
1441724976,0,0,0,0,0,0,0,0,0,0,0,0
1441725036,0.00514999628067015,0,0,0,0,0,0,0,0,0,0,0
1441725096,1.43518333435059,0,0,0,0,0,0,0,0,0,0,0
1441725156,2,0,0,0,0,0,0,0,0,0,0,0
1441725216,0.0398833394050608,0,0,0,0,0,0,0,0,0,0,0
1441725276,0,0,0,0,0,0,0,0,0,0,0,0
1441725336,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441725396,0,0,0,0,0,0,0,0,0,0,0,0
1441725456,0.00178333520889282,0,0,0,0,0,0,0,0,0,0,0
1441725516,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0
1441725576,0.450466668605804,0,0,0,0,0,0,0,0,0,0,0
1441725636,0.214900000890097,0,0,0,0,0,0,0,0,0,0,0
1441725696,0,0,0,0,0,0,0,0,0,0,0,0
1441725756,0.200433333714804,0,0,0,0,0,0,0,0,0,0,0
1441725816,0,0,0,0,0,0,0,0,0,0,0,0
1441725876,0,0,0,0,0,0,0,0,0,0,0,0
1441725936,0.716666666666667,0,0,0,0,0,0,0,0,0,0,0
1441725996,0.913583334287008,0,0,0,0,0,0,0,0,0,0,0
1441726056,0.00183333158493042,0,0,0,0,0,0,0,0,0,0,0
1441726116,0.00341666936874388,0,0,0,0,0,0,0,0,0,0,0
1441726176,0.203283337752025,0,0,0,0,0,0,0,0,0,0,0
1441726236,0,0,0,0,0,0,0,0,0,0,0,0
1441726296,0,0,0,0,0,0,0,0,0,0,0,0
1441726356,0,0,0,0,0,0,0,0,0,0,0,0
1441726416,0,0,0,0,0,0,0,0,0,0,0,0
1441726476,0,0,0,0,0,0,0,0,0,0,0,0
1441726536,0,0,0,0,0,0,0,0,0,0,0,0
1441726596,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441726656,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441726716,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441726776,0.816666666666667,0,0,0,0,0,0,0,0,0,0,0
1441726836,1,0,0,0,0,0,0,0,0,0,0,0
1441726896,0.0655000011126203,0,0,0,0,0,0,0,0,0,0,0
1441726956,0,0,0,0,0,0,0,0,0,0,0,0
1441727016,0,0,0,0,0,0,0,0,0,0,0,0
1441727076,0.916666666666667,0,0,0,0,0,0,0,0,0,0,0
1441727136,0.784766666094467,0,0,0,0,0,0,0,0,0,0,0
1441727196,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441727256,0.209100000063578,0,0,0,0,0,0,0,0,0,0,0
1441727316,0.203733332951863,0,0,0,0,0,0,0,0,0,0,0
1441727376,0,0,0,0,0,0,0,0,0,0,0,0
1441727436,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441727496,0.298116664091746,0,0,0,0,0,0,0,0,0,0,0
1441727556,0.29406666358312,0,0,0,0,0,0,0,0,0,0,0
1441727616,0,0,0,0,0,0,0,0,0,0,0,0
1441727676,0,0,0,0,0,0,0,0,0,0,0,0
1441727736,0.00341666936874388,0,0,0,0,0,0,0,0,0,0,0
1441727796,0,0,0,0,0,0,0,0,0,0,0,0
1441727856,0.0183833320935567,0,0,0,0,0,0,0,0,0,0,0
1441727916,1,0,0,0,0,0,0,0,0,0,0,0
1441727976,0.928183333079017,0,0,0,0,0,0,0,0,0,0,0
1441728036,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441728096,0,0,0,0,0,0,0,0,0,0,0,0
1441728156,0.436433331171672,0,0,0,0,0,0,0,0,0,0,0
1441728216,1,0,0,0,0,0,0,0,0,0,0,0
1441728276,0.493016664187111,0,0,0,0,0,0,0,0,0,0,0
1441728336,0.197400001684825,0,0,0,0,0,0,0,0,0,0,0
1441728396,0.00365000168482462,0,0,0,0,0,0,0,0,0,0,0
1441728456,0,0,0,0,0,0,0,0,0,0,0,0
1441728516,0,0,0,0,0,0,0,0,0,0,0,0
1441728576,0,0,0,0,0,0,0,0,0,0,0,0
1441728636,0.00168333450953165,0,0,0,0,0,0,0,0,0,0,0
1441728696,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441728756,0,0,0,0,0,0,0,0,0,0,0,0
1441728816,0,0,0,0,0,0,0,0,0,0,0,0
1441728876,0.202899996439616,0,0,0,0,0,0,0,0,0,0,0
1441728936,0,0,0,0,0,0,0,0,0,0,0,0
1441728996,0.754066661993663,0,0,0,0,0,0,0,0,0,0,0
1441729056,2,0,0,0,0,0,0,0,0,0,0,0
1441729116,1.08633333444595,0,0,0,0,0,0,0,0,0,0,0
1441729176,0.376033333937327,0,0,0,0,0,0,0,0,0,0,0
1441729236,0,0,0,0,0,0,0,0,0,0,0,0
1441729296,0,0,0,0,0,0,0,0,0,0,0,0
1441729356,0,0,0,0,0,0,0,0,0,0,0,0
1441729416,0.00368333260218302,0,0,0,0,0,0,0,0,0,0,0
1441729476,0.00516666968663532,0,0,0,0,0,0,0,0,0,0,0
1441729536,0.00200000206629435,0,0,0,0,0,0,0,0,0,0,0
1441729596,0,0,0,0,0,0,0,0,0,0,0,0
1441729656,0,0,0,0,0,0,0,0,0,0,0,0
1441729716,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441729776,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441729836,0,0,0,0,0,0,0,0,0,0,0,0
1441729896,0,0,0,0,0,0,0,0,0,0,0,0
1441729956,0,0,0,0,0,0,0,0,0,0,0,0
1441730016,0.0037000020345052,0,0,0,0,0,0,0,0,0,0,0
1441730076,0.00190000136693318,0,0,0,0,0,0,0,0,0,0,0
1441730136,0.202083333333333,0,0,0,0,0,0,0,0,0,0,0
1441730196,0,0,0,0,0,0,0,0,0,0,0,0
1441730256,0.00558333794275918,0,0,0,0,0,0,0,0,0,0,0
1441730316,0.00168333450953165,0,0,0,0,0,0,0,0,0,0,0
1441730376,0.00198333263397217,0,0,0,0,0,0,0,0,0,0,0
1441730436,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441730496,0,0,0,0,0,0,0,0,0,0,0,0
1441730556,0,0,0,0,0,0,0,0,0,0,0,0
1441730616,0.399583339691162,0,0,0,0,0,0,0,0,0,0,0
1441730676,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441730736,0,0,0,0,0,0,0,0,0,0,0,0
1441730796,0,0,0,0,0,0,0,0,0,0,0,0
1441730856,0,0,0,0,0,0,0,0,0,0,0,0
1441730916,0.201133330663045,0,0,0,0,0,0,0,0,0,0,0
1441730976,0.616666666666667,0,0,0,0,0,0,0,0,0,0,0
1441731036,2,0,0,0,0,0,0,0,0,0,0,0
1441731096,1.05016666650771,0,0,0,0,0,0,0,0,0,0,0
1441731156,0.563233335812887,0,0,0,0,0,0,0,0,0,0,0
1441731216,0.00740000009536666,0,0,0,0,0,0,0,0,0,0,0
1441731276,0.686733333269755,0,0,0,0,0,0,0,0,0,0,0
1441731336,1,0,0,0,0,0,0,0,0,0,0,0
1441731396,0.343633333841961,0,0,0,0,0,0,0,0,0,0,0
1441731456,0.189116664727529,0,0,0,0,0,0,0,0,0,0,0
1441731516,0.0236333330472307,0,0,0,0,0,0,0,0,0,0,0
1441731576,0.668383332093557,0,0,0,0,0,0,0,0,0,0,0
1441731636,1,0,0,0,0,0,0,0,0,0,0,0
1441731696,0.0903333346049,0,0,0,0,0,0,0,0,0,0,0
1441731756,0,0,0,0,0,0,0,0,0,0,0,0
1441731816,0.00513333082199095,0,0,0,0,0,0,0,0,0,0,0
1441731876,0,0,0,0,0,0,0,0,0,0,0,0
1441731936,0,0,0,0,0,0,0,0,0,0,0,0
1441731996,0.00511666536331175,0,0,0,0,0,0,0,0,0,0,0
1441732056,0,0,0,0,0,0,0,0,0,0,0,0
1441732116,0,0,0,0,0,0,0,0,0,0,0,0
1441732176,0,0,0,0,0,0,0,0,0,0,0,0
1441732236,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441732296,0.0033999999364217,0,0,0,0,0,0,0,0,0,0,0
1441732356,0.39858333269755,0,0,0,0,0,0,0,0,0,0,0
1441732416,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441732476,0,0,0,0,0,0,0,0,0,0,0,0
1441732536,0.0901833295822143,0,0,0,0,0,0,0,0,0,0,0
1441732596,0.114333331584931,0,0,0,0,0,0,0,0,0,0,0
1441732656,0.00188333590825398,0,0,0,0,0,0,0,0,0,0,0
1441732716,0,0,0,0,0,0,0,0,0,0,0,0
1441732776,0,0,0,0,0,0,0,0,0,0,0,0
1441732836,0,0,0,0,0,0,0,0,0,0,0,0
1441732896,0.00191666682561238,0,0,0,0,0,0,0,0,0,0,0
1441732956,0.00346666971842447,0,0,0,0,0,0,0,0,0,0,0
1441733016,0,0,0,0,0,0,0,0,0,0,0,0
1441733076,0,0,0,0,0,0,0,0,0,0,0,0
1441733136,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441733196,0.00181666612625122,0,0,0,0,0,0,0,0,0,0,0
1441733256,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441733316,0,0,0,0,0,0,0,0,0,0,0,0
1441733376,0,0,0,0,0,0,0,0,0,0,0,0
1441733436,0.00363333225250243,0,0,0,0,0,0,0,0,0,0,0
1441733496,0.203949999809265,0,0,0,0,0,0,0,0,0,0,0
1441733556,0,0,0,0,0,0,0,0,0,0,0,0
1441733616,0,0,0,0,0,0,0,0,0,0,0,0
1441733676,0.0034499963124593,0,0,0,0,0,0,0,0,0,0,0
1441733736,0,0,0,0,0,0,0,0,0,0,0,0
1441733796,0.5715833346049,0,0,0,0,0,0,0,0,0,0,0
1441733856,0,0,0,0,0,0,0,0,0,0,0,0
1441733916,0.001883331934611,0,0,0,0,0,0,0,0,0,0,0
1441733976,0,0,0,0,0,0,0,0,0,0,0,0
1441734036,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441734096,0,0,0,0,0,0,0,0,0,0,0,0
1441734156,0,0,0,0,0,0,0,0,0,0,0,0
1441734216,0.00173333485921223,0,0,0,0,0,0,0,0,0,0,0
1441734276,0.00513333479563393,0,0,0,0,0,0,0,0,0,0,0
1441734336,0.268549998601278,0,0,0,0,0,0,0,0,0,0,0
1441734396,0.835099999109903,0,0,0,0,0,0,0,0,0,0,0
1441734456,1,0,0,0,0,0,0,0,0,0,0,0
1441734516,0.183083331584923,0,0,0,0,0,0,0,0,0,0,0
1441734576,0.00526666243871052,0,0,0,0,0,0,0,0,0,0,0
1441734636,0,0,0,0,0,0,0,0,0,0,0,0
1441734696,0,0,0,0,0,0,0,0,0,0,0,0
1441734756,0,0,0,0,0,0,0,0,0,0,0,0
1441734816,0.0033833344777425,0,0,0,0,0,0,0,0,0,0,0
1441734876,0.00363333622614542,0,0,0,0,0,0,0,0,0,0,0
1441734936,0,0,0,0,0,0,0,0,0,0,0,0
1441734996,0,0,0,0,0,0,0,0,0,0,0,0
1441735056,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441735116,0.197950001557667,0,0,0,0,0,0,0,0,0,0,0
1441735176,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441735236,0,0,0,0,0,0,0,0,0,0,0,0
1441735296,0,0,0,0,0,0,0,0,0,0,0,0
1441735356,0,0,0,0,0,0,0,0,0,0,0,0
1441735416,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441735476,0.00345000028610228,0,0,0,0,0,0,0,0,0,0,0
1441735536,0.785049998760223,0,0,0,0,0,0,0,0,0,0,0
1441735596,0.883449999491373,0,0,0,0,0,0,0,0,0,0,0
1441735656,0.200250005722046,0,0,0,0,0,0,0,0,0,0,0
1441735716,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441735776,0.105266670385996,0,0,0,0,0,0,0,0,0,0,0
1441735836,1,0,0,0,0,0,0,0,0,0,0,0
1441735896,0.648833330472317,0,0,0,0,0,0,0,0,0,0,0
1441735956,0.473366669813792,0,0,0,0,0,0,0,0,0,0,0
1441736016,0.10755000114441,0,0,0,0,0,0,0,0,0,0,0
1441736076,0,0,0,0,0,0,0,0,0,0,0,0
1441736136,0,0,0,0,0,0,0,0,0,0,0,0
1441736196,0.25,0,0,0,0,0,0,0,0,0,0,0
1441736256,0.823200003306072,0,0,0,0,0,0,0,0,0,0,0
1441736316,0.0650500019391383,0,0,0,0,0,0,0,0,0,0,0
1441736376,0,0,0,0,0,0,0,0,0,0,0,0
1441736436,0,0,0,0,0,0,0,0,0,0,0,0
1441736496,0.00178333520889282,0,0,0,0,0,0,0,0,0,0,0
1441736556,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441736616,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441736676,0,0,0,0,0,0,0,0,0,0,0,0
1441736736,0,0,0,0,0,0,0,0,0,0,0,0
1441736796,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441736856,0.00526666243871052,0,0,0,0,0,0,0,0,0,0,0
1441736916,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441736976,0,0,0,0,0,0,0,0,0,0,0,0
1441737036,0,0,0,0,0,0,0,0,0,0,0,0
1441737096,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441737156,0.00381666819254557,0,0,0,0,0,0,0,0,0,0,0
1441737216,0,0,0,0,0,0,0,0,0,0,0,0
1441737276,0,0,0,0,0,0,0,0,0,0,0,0
1441737336,0.001883331934611,0,0,0,0,0,0,0,0,0,0,0
1441737396,0.00168333450953165,0,0,0,0,0,0,0,0,0,0,0
1441737456,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441737516,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0
1441737576,1,0,0,0,0,0,0,0,0,0,0,0
1441737636,0.0985666672388668,0,0,0,0,0,0,0,0,0,0,0
1441737696,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441737756,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441737816,0,0,0,0,0,0,0,0,0,0,0,0
1441737876,0,0,0,0,0,0,0,0,0,0,0,0
1441737936,0.195999999841055,0,0,0,0,0,0,0,0,0,0,0
1441737996,0.00198333660761515,0,0,0,0,0,0,0,0,0,0,0
1441738056,0.00171666940053303,0,0,0,0,0,0,0,0,0,0,0
1441738116,0,0,0,0,0,0,0,0,0,0,0,0
1441738176,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441738236,0.529050000508627,0,0,0,0,0,0,0,0,0,0,0
1441738296,0.246399998664856,0,0,0,0,0,0,0,0,0,0,0
1441738356,0.00171666542689005,0,0,0,0,0,0,0,0,0,0,0
1441738416,0,0,0,0,0,0,0,0,0,0,0,0
1441738476,0,0,0,0,0,0,0,0,0,0,0,0
1441738536,0.00196666717529297,0,0,0,0,0,0,0,0,0,0,0
1441738596,0,0,0,0,0,0,0,0,0,0,0,0
1441738656,0,0,0,0,0,0,0,0,0,0,0,0
1441738716,0,0,0,0,0,0,0,0,0,0,0,0
1441738776,0.00173333088556925,0,0,0,0,0,0,0,0,0,0,0
1441738836,0,0,0,0,0,0,0,0,0,0,0,0
1441738896,0.201983332633972,0,0,0,0,0,0,0,0,0,0,0
1441738956,0,0,0,0,0,0,0,0,0,0,0,0
1441739016,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0
1441739076,0.559900001684824,0,0,0,0,0,0,0,0,0,0,0
1441739136,0,0,0,0,0,0,0,0,0,0,0,0
1441739196,0.407983330885569,0,0,0,0,0,0,0,0,0,0,0
1441739256,0,0,0,0,0,0,0,0,0,0,0,0
1441739316,0.00173333485921223,0,0,0,0,0,0,0,0,0,0,0
1441739376,0,0,0,0,0,0,0,0,0,0,0,0
1441739436,0.00194999774297078,0,0,0,0,0,0,0,0,0,0,0
1441739496,0.75,0,0,0,0,0,0,0,0,0,0,0
1441739556,1,0,0,0,0,0,0,0,0,0,0,0
1441739616,0.0886666695276887,0,0,0,0,0,0,0,0,0,0,0
1441739676,0,0,0,0,0,0,0,0,0,0,0,0
1441739736,0.00190000136693318,0,0,0,0,0,0,0,0,0,0,0
1441739796,0.716666666666667,0,0,0,0,0,0,0,0,0,0,0
1441739856,0.861599997679392,0,0,0,0,0,0,0,0,0,0,0
1441739916,0.00169999996821085,0,0,0,0,0,0,0,0,0,0,0
1441739976,0.00366666714350382,0,0,0,0,0,0,0,0,0,0,0
1441740036,0.233333333333333,0,0,0,0,0,0,0,0,0,0,0
1441740096,2,0,0,0,0,0,0,0,0,0,0,0
1441740156,1.33375000158945,0,0,0,0,0,0,0,0,0,0,0
1441740216,0,0,0,0,0,0,0,0,0,0,0,0
